event, date, match, matchType, matchNum, color, autoSwitchTime, autoScaleTime, autoScore, autoSwitchAtZero, youtube 
2018njbri,1521386743,2018njbri_qm71, qm,71,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/2uMQdcqivIw")
2018njbri,1521386743,2018njbri_qm71,qm,71,red,7,15,31,True,=HYPERLINK("https://youtu.be/2uMQdcqivIw")
2018njbri,1521387187,2018njbri_qm72, qm,72,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/4xh5XOQiq1Y")
2018njbri,1521387187,2018njbri_qm72,qm,72,red,8,6,42,True,=HYPERLINK("https://youtu.be/4xh5XOQiq1Y")
2018njbri,1521302541,2018njbri_qm8, qm,8,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/wS7GZQ0H9Kc")
2018njbri,1521302541,2018njbri_qm8,qm,8,red,15,15,10,False,=HYPERLINK("https://youtu.be/wS7GZQ0H9Kc")
2018njbri,1521302965,2018njbri_qm9, qm,9,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/2-JM5Ql0ZlA")
2018njbri,1521302965,2018njbri_qm9,qm,9,red,15,15,15,False,=HYPERLINK("https://youtu.be/2-JM5Ql0ZlA")
2018njbri,1521398830,2018njbri_sf1m1, sf,1,blue,6,14, 35,True,=HYPERLINK("https://youtu.be/v37bxYu4x9w")
2018njbri,1521398830,2018njbri_sf1m1,sf,1,red,6,15,33,True,=HYPERLINK("https://youtu.be/v37bxYu4x9w")
2018njbri,1521400019,2018njbri_sf1m2, sf,2,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/ELzgery-pxs")
2018njbri,1521400019,2018njbri_sf1m2,sf,2,red,6,15,33,True,=HYPERLINK("https://youtu.be/ELzgery-pxs")
2018njbri,1521399502,2018njbri_sf2m1, sf,1,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/q1-bMFYHmZg")
2018njbri,1521399502,2018njbri_sf2m1,sf,1,red,5,12,41,True,=HYPERLINK("https://youtu.be/q1-bMFYHmZg")
2018njbri,1521401694,2018njbri_sf2m2, sf,2,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/qZBXY3u4H9Q")
2018njbri,1521401694,2018njbri_sf2m2,sf,2,red,5,6,53,True,=HYPERLINK("https://youtu.be/qZBXY3u4H9Q")
2018njfla,1520798516,2018njfla_f1m1, f,1,blue,4,13, 41,True,=HYPERLINK("https://youtu.be/lkKl3dlmQfE")
2018njfla,1520798516,2018njfla_f1m1,f,1,red,7,15,31,True,=HYPERLINK("https://youtu.be/lkKl3dlmQfE")
2018njfla,1520799483,2018njfla_f1m2, f,2,blue,15,14, 17,False,=HYPERLINK("https://youtu.be/Is8khq0zYEQ")
2018njfla,1520799483,2018njfla_f1m2,f,2,red,7,14,33,True,=HYPERLINK("https://youtu.be/Is8khq0zYEQ")
2018njfla,1520790396,2018njfla_qf1m1, qf,1,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/6-TyjfWeP1k")
2018njfla,1520790396,2018njfla_qf1m1,qf,1,red,7,15,31,True,=HYPERLINK("https://youtu.be/6-TyjfWeP1k")
2018njfla,1520792422,2018njfla_qf1m2, qf,2,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/hAtok2clWV0")
2018njfla,1520792422,2018njfla_qf1m2,qf,2,red,7,15,31,True,=HYPERLINK("https://youtu.be/hAtok2clWV0")
2018njfla,1520791007,2018njfla_qf2m1, qf,1,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/EzZv4HVpaA4")
2018njfla,1520791007,2018njfla_qf2m1,qf,1,red,13,15,19,True,=HYPERLINK("https://youtu.be/EzZv4HVpaA4")
2018njfla,1520792923,2018njfla_qf2m2, qf,2,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/c9iganC_2S8")
2018njfla,1520792923,2018njfla_qf2m2,qf,2,red,15,15,15,False,=HYPERLINK("https://youtu.be/c9iganC_2S8")
2018njfla,1520791550,2018njfla_qf3m1, qf,1,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/h0uQ8-HjzXc")
2018njfla,1520791550,2018njfla_qf3m1,qf,1,red,5,15,35,True,=HYPERLINK("https://youtu.be/h0uQ8-HjzXc")
2018njfla,1520793402,2018njfla_qf3m2, qf,2,blue,6,11, 41,True,=HYPERLINK("https://youtu.be/zM8zYDjbQI8")
2018njfla,1520793402,2018njfla_qf3m2,qf,2,red,5,15,35,True,=HYPERLINK("https://youtu.be/zM8zYDjbQI8")
2018njfla,1520792001,2018njfla_qf4m1, qf,1,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/4Ib7AOD0Syw")
2018njfla,1520792001,2018njfla_qf4m1,qf,1,red,4,11,45,True,=HYPERLINK("https://youtu.be/4Ib7AOD0Syw")
2018njfla,1520794163,2018njfla_qf4m2, qf,2,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/ADrVUpSngF4")
2018njfla,1520794163,2018njfla_qf4m2,qf,2,red,4,11,45,True,=HYPERLINK("https://youtu.be/ADrVUpSngF4")
2018njfla,1520698037,2018njfla_qm1, qm,1,blue,7,15, 26,True,=HYPERLINK("https://youtu.be/j-th18FpHjw")
2018njfla,1520698037,2018njfla_qm1,qm,1,red,15,15,0,False,=HYPERLINK("https://youtu.be/j-th18FpHjw")
2018njfla,1520702601,2018njfla_qm10, qm,10,blue,4,15, 32,True,=HYPERLINK("https://youtu.be/cNebY6H49P4")
2018njfla,1520702601,2018njfla_qm10,qm,10,red,15,15,10,False,=HYPERLINK("https://youtu.be/cNebY6H49P4")
2018njfla,1520703322,2018njfla_qm11, qm,11,blue,15,6, 28,False,=HYPERLINK("https://youtu.be/rbIe31FKFpY")
2018njfla,1520703322,2018njfla_qm11,qm,11,red,15,15,10,False,=HYPERLINK("https://youtu.be/rbIe31FKFpY")
2018njfla,1520703752,2018njfla_qm12, qm,12,blue,4,15, 32,True,=HYPERLINK("https://youtu.be/XnzrroNVD9c")
2018njfla,1520703752,2018njfla_qm12,qm,12,red,5,15,35,True,=HYPERLINK("https://youtu.be/XnzrroNVD9c")
2018njfla,1520704153,2018njfla_qm13, qm,13,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/5VUk59-HP5s")
2018njfla,1520704153,2018njfla_qm13,qm,13,red,15,12,21,False,=HYPERLINK("https://youtu.be/5VUk59-HP5s")
2018njfla,1520704739,2018njfla_qm14, qm,14,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/T4bhc7A_pJM")
2018njfla,1520704739,2018njfla_qm14,qm,14,red,15,15,10,False,=HYPERLINK("https://youtu.be/T4bhc7A_pJM")
2018njfla,1520705670,2018njfla_qm15, qm,15,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/TeWcH0_zEGw")
2018njfla,1520705670,2018njfla_qm15,qm,15,red,15,15,15,False,=HYPERLINK("https://youtu.be/TeWcH0_zEGw")
2018njfla,1520708521,2018njfla_qm16, qm,16,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/0LFmlZzfaHs")
2018njfla,1520708521,2018njfla_qm16,qm,16,red,15,15,5,False,=HYPERLINK("https://youtu.be/0LFmlZzfaHs")
2018njfla,1520708927,2018njfla_qm17, qm,17,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/AbaJCTxS0eM")
2018njfla,1520708927,2018njfla_qm17,qm,17,red,15,15,5,False,=HYPERLINK("https://youtu.be/AbaJCTxS0eM")
2018njfla,1520709550,2018njfla_qm18, qm,18,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/uLWQwaiQNVc")
2018njfla,1520709550,2018njfla_qm18,qm,18,red,15,15,15,False,=HYPERLINK("https://youtu.be/uLWQwaiQNVc")
2018njfla,1520710043,2018njfla_qm19, qm,19,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/eZ8dWN1GhkA")
2018njfla,1520710043,2018njfla_qm19,qm,19,red,15,15,10,False,=HYPERLINK("https://youtu.be/eZ8dWN1GhkA")
2018njfla,1520698614,2018njfla_qm2, qm,2,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/PQKTcAOgdi8")
2018njfla,1520698614,2018njfla_qm2,qm,2,red,15,15,5,False,=HYPERLINK("https://youtu.be/PQKTcAOgdi8")
2018njfla,1520710561,2018njfla_qm20, qm,20,blue,15,15, 5,False,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=19586")
2018njfla,1520710561,2018njfla_qm20,qm,20,red,7,15,31,True,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=19586")
2018njfla,1520711011,2018njfla_qm21, qm,21,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/KFrDOGmXaCg")
2018njfla,1520711011,2018njfla_qm21,qm,21,red,15,15,15,False,=HYPERLINK("https://youtu.be/KFrDOGmXaCg")
2018njfla,1520711416,2018njfla_qm22, qm,22,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/plPTOuDFjHA")
2018njfla,1520711416,2018njfla_qm22,qm,22,red,15,15,15,False,=HYPERLINK("https://youtu.be/plPTOuDFjHA")
2018njfla,1520711875,2018njfla_qm23, qm,23,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/Vb-86R-pvdw")
2018njfla,1520711875,2018njfla_qm23,qm,23,red,15,15,15,False,=HYPERLINK("https://youtu.be/Vb-86R-pvdw")
2018njfla,1520712404,2018njfla_qm24, qm,24,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/tS38iawkl2c")
2018njfla,1520712404,2018njfla_qm24,qm,24,red,15,15,10,False,=HYPERLINK("https://youtu.be/tS38iawkl2c")
2018njfla,1520712816,2018njfla_qm25, qm,25,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/oaX9KKkaGsA")
2018njfla,1520712816,2018njfla_qm25,qm,25,red,15,15,10,False,=HYPERLINK("https://youtu.be/oaX9KKkaGsA")
2018njfla,1520713678,2018njfla_qm26, qm,26,blue,15,15, 5,False,=HYPERLINK("https://youtu.be/QtjXrvH3chI")
2018njfla,1520713678,2018njfla_qm26,qm,26,red,6,15,33,True,=HYPERLINK("https://youtu.be/QtjXrvH3chI")
2018njfla,1520714349,2018njfla_qm27, qm,27,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/Rz_PLsUbGes")
2018njfla,1520714349,2018njfla_qm27,qm,27,red,15,15,15,False,=HYPERLINK("https://youtu.be/Rz_PLsUbGes")
2018njfla,1520714747,2018njfla_qm28, qm,28,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/FQbGbrBLSic")
2018njfla,1520714747,2018njfla_qm28,qm,28,red,15,13,14,False,=HYPERLINK("https://youtu.be/FQbGbrBLSic")
2018njfla,1520715130,2018njfla_qm29, qm,29,blue,11,15, 23,True,=HYPERLINK("https://youtu.be/ZEMeC1uNEJc")
2018njfla,1520715130,2018njfla_qm29,qm,29,red,15,15,15,False,=HYPERLINK("https://youtu.be/ZEMeC1uNEJc")
2018njfla,1520699482,2018njfla_qm3, qm,3,blue,15,15, 5,False,=HYPERLINK("https://youtu.be/uIpFAt0aj0I")
2018njfla,1520699482,2018njfla_qm3,qm,3,red,9,15,27,True,=HYPERLINK("https://youtu.be/uIpFAt0aj0I")
2018njfla,1520715552,2018njfla_qm30, qm,30,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=24574")
2018njfla,1520715552,2018njfla_qm30,qm,30,red,15,15,15,False,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=24574")
2018njfla,1520715966,2018njfla_qm31, qm,31,blue,5,15, 30,True,=HYPERLINK("https://youtu.be/e2_yLd5l_Bo")
2018njfla,1520715966,2018njfla_qm31,qm,31,red,15,15,15,False,=HYPERLINK("https://youtu.be/e2_yLd5l_Bo")
2018njfla,1520716415,2018njfla_qm32, qm,32,blue,15,11, 18,False,=HYPERLINK("https://youtu.be/qh-wYRoZpIk")
2018njfla,1520716415,2018njfla_qm32,qm,32,red,6,15,33,True,=HYPERLINK("https://youtu.be/qh-wYRoZpIk")
2018njfla,1520716945,2018njfla_qm33, qm,33,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/iVi-_HfpahM")
2018njfla,1520716945,2018njfla_qm33,qm,33,red,15,15,5,False,=HYPERLINK("https://youtu.be/iVi-_HfpahM")
2018njfla,1520717404,2018njfla_qm34, qm,34,blue,15,7, 31,False,=HYPERLINK("https://youtu.be/NmUvYSJHEl4")
2018njfla,1520717404,2018njfla_qm34,qm,34,red,13,15,14,True,=HYPERLINK("https://youtu.be/NmUvYSJHEl4")
2018njfla,1520717795,2018njfla_qm35, qm,35,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/DSFo_wjaoDA")
2018njfla,1520717795,2018njfla_qm35,qm,35,red,15,15,10,False,=HYPERLINK("https://youtu.be/DSFo_wjaoDA")
2018njfla,1520718235,2018njfla_qm36, qm,36,blue,6,15, 28,True,=HYPERLINK("https://youtu.be/FHlLWO702-A")
2018njfla,1520718235,2018njfla_qm36,qm,36,red,15,15,15,False,=HYPERLINK("https://youtu.be/FHlLWO702-A")
2018njfla,1520718696,2018njfla_qm37, qm,37,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/o3vJXGc8UFg")
2018njfla,1520718696,2018njfla_qm37,qm,37,red,7,15,26,True,=HYPERLINK("https://youtu.be/o3vJXGc8UFg")
2018njfla,1520719113,2018njfla_qm38, qm,38,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/dwX95uRbvl0")
2018njfla,1520719113,2018njfla_qm38,qm,38,red,6,8,47,True,=HYPERLINK("https://youtu.be/dwX95uRbvl0")
2018njfla,1520719633,2018njfla_qm39, qm,39,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/d1Xe_hKiXFs")
2018njfla,1520719633,2018njfla_qm39,qm,39,red,15,15,10,False,=HYPERLINK("https://youtu.be/d1Xe_hKiXFs")
2018njfla,1520699866,2018njfla_qm4, qm,4,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/gtevZKx9SBc")
2018njfla,1520699866,2018njfla_qm4,qm,4,red,15,15,10,False,=HYPERLINK("https://youtu.be/gtevZKx9SBc")
2018njfla,1520720147,2018njfla_qm40, qm,40,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/Nxt7Cmhpv7U")
2018njfla,1520720147,2018njfla_qm40,qm,40,red,15,15,15,False,=HYPERLINK("https://youtu.be/Nxt7Cmhpv7U")
2018njfla,1520720579,2018njfla_qm41, qm,41,blue,14,15, 17,True,=HYPERLINK("https://youtu.be/o0qwkgqI3vc")
2018njfla,1520720579,2018njfla_qm41,qm,41,red,11,15,18,True,=HYPERLINK("https://youtu.be/o0qwkgqI3vc")
2018njfla,1520720980,2018njfla_qm42, qm,42,blue,5,15, 30,True,=HYPERLINK("https://youtu.be/ZVCmEOmdVH8")
2018njfla,1520720980,2018njfla_qm42,qm,42,red,7,15,31,True,=HYPERLINK("https://youtu.be/ZVCmEOmdVH8")
2018njfla,1520721407,2018njfla_qm43, qm,43,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/YZT-q6PcbMQ")
2018njfla,1520721407,2018njfla_qm43,qm,43,red,11,15,23,True,=HYPERLINK("https://youtu.be/YZT-q6PcbMQ")
2018njfla,1520721849,2018njfla_qm44, qm,44,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/jtP7MPi5hxo")
2018njfla,1520721849,2018njfla_qm44,qm,44,red,15,15,10,False,=HYPERLINK("https://youtu.be/jtP7MPi5hxo")
2018njfla,1520722257,2018njfla_qm45, qm,45,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/xHXJM0FJit0")
2018njfla,1520722257,2018njfla_qm45,qm,45,red,15,15,15,False,=HYPERLINK("https://youtu.be/xHXJM0FJit0")
2018njfla,1520722638,2018njfla_qm46, qm,46,blue,9,15, 27,True,=HYPERLINK("https://youtu.be/IJWsasvZny4")
2018njfla,1520722638,2018njfla_qm46,qm,46,red,13,15,19,True,=HYPERLINK("https://youtu.be/IJWsasvZny4")
2018njfla,1520723059,2018njfla_qm47, qm,47,blue,9,15, 22,True,=HYPERLINK("https://youtu.be/4Kj4nkxV99w")
2018njfla,1520723059,2018njfla_qm47,qm,47,red,5,15,35,True,=HYPERLINK("https://youtu.be/4Kj4nkxV99w")
2018njfla,1520723566,2018njfla_qm48, qm,48,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/SrxUYz5wwdI")
2018njfla,1520723566,2018njfla_qm48,qm,48,red,15,15,15,False,=HYPERLINK("https://youtu.be/SrxUYz5wwdI")
2018njfla,1520723920,2018njfla_qm49, qm,49,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/kqhgm8yrYPA")
2018njfla,1520723920,2018njfla_qm49,qm,49,red,8,15,29,True,=HYPERLINK("https://youtu.be/kqhgm8yrYPA")
2018njfla,1520700298,2018njfla_qm5, qm,5,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/QbfRnSFTE5Q")
2018njfla,1520700298,2018njfla_qm5,qm,5,red,11,8,32,True,=HYPERLINK("https://youtu.be/QbfRnSFTE5Q")
2018njfla,1520724332,2018njfla_qm50, qm,50,blue,13,15, 19,True,=HYPERLINK("https://youtu.be/QDi__RWrc6w")
2018njfla,1520724332,2018njfla_qm50,qm,50,red,6,15,28,True,=HYPERLINK("https://youtu.be/QDi__RWrc6w")
2018njfla,1520724797,2018njfla_qm51, qm,51,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=33819")
2018njfla,1520724797,2018njfla_qm51,qm,51,red,15,15,5,False,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=33819")
2018njfla,1520725201,2018njfla_qm52, qm,52,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/n8oX7mnBrYg")
2018njfla,1520725201,2018njfla_qm52,qm,52,red,4,15,37,True,=HYPERLINK("https://youtu.be/n8oX7mnBrYg")
2018njfla,1520725777,2018njfla_qm53, qm,53,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/VyM2Lkpaq9U")
2018njfla,1520725777,2018njfla_qm53,qm,53,red,15,6,33,False,=HYPERLINK("https://youtu.be/VyM2Lkpaq9U")
2018njfla,1520726175,2018njfla_qm54, qm,54,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/I8IW0XUW6aw")
2018njfla,1520726175,2018njfla_qm54,qm,54,red,6,15,33,True,=HYPERLINK("https://youtu.be/I8IW0XUW6aw")
2018njfla,1520726557,2018njfla_qm55, qm,55,blue,10,15, 25,True,=HYPERLINK("https://youtu.be/3g1aTxrB0JU")
2018njfla,1520726557,2018njfla_qm55,qm,55,red,15,15,10,False,=HYPERLINK("https://youtu.be/3g1aTxrB0JU")
2018njfla,1520727044,2018njfla_qm56, qm,56,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/7QJH8f84j0E")
2018njfla,1520727044,2018njfla_qm56,qm,56,red,9,15,27,True,=HYPERLINK("https://youtu.be/7QJH8f84j0E")
2018njfla,1520727447,2018njfla_qm57, qm,57,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/ToPu9gFk794")
2018njfla,1520727447,2018njfla_qm57,qm,57,red,15,15,15,False,=HYPERLINK("https://youtu.be/ToPu9gFk794")
2018njfla,1520727865,2018njfla_qm58, qm,58,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/NTkQEXffMHk")
2018njfla,1520727865,2018njfla_qm58,qm,58,red,15,15,10,False,=HYPERLINK("https://youtu.be/NTkQEXffMHk")
2018njfla,1520774761,2018njfla_qm59, qm,59,blue,13,15, 19,True,=HYPERLINK("https://youtu.be/7xYgkHpZ8m8")
2018njfla,1520774761,2018njfla_qm59,qm,59,red,4,15,37,True,=HYPERLINK("https://youtu.be/7xYgkHpZ8m8")
2018njfla,1520700669,2018njfla_qm6, qm,6,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=9685")
2018njfla,1520700669,2018njfla_qm6,qm,6,red,6,6,51,True,=HYPERLINK("https://youtu.be/HsD4HCGdoCE?t=9685")
2018njfla,1520775146,2018njfla_qm60, qm,60,blue,9,15, 22,True,=HYPERLINK("https://youtu.be/32CcS0eUwCM")
2018njfla,1520775146,2018njfla_qm60,qm,60,red,15,15,15,False,=HYPERLINK("https://youtu.be/32CcS0eUwCM")
2018njfla,1520775637,2018njfla_qm61, qm,61,blue,7,15, 31,True,=HYPERLINK("https://youtu.be/qcxs2SDn8wg")
2018njfla,1520775637,2018njfla_qm61,qm,61,red,15,15,15,False,=HYPERLINK("https://youtu.be/qcxs2SDn8wg")
2018njfla,1520776036,2018njfla_qm62, qm,62,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/Xjt6rmyMKF4")
2018njfla,1520776036,2018njfla_qm62,qm,62,red,15,15,10,False,=HYPERLINK("https://youtu.be/Xjt6rmyMKF4")
2018njfla,1520776471,2018njfla_qm63, qm,63,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/gM4IUlVWj8E")
2018njfla,1520776471,2018njfla_qm63,qm,63,red,15,15,15,False,=HYPERLINK("https://youtu.be/gM4IUlVWj8E")
2018njfla,1520776964,2018njfla_qm64, qm,64,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/LQ_Kdvu4Nxo")
2018njfla,1520776964,2018njfla_qm64,qm,64,red,15,15,10,False,=HYPERLINK("https://youtu.be/LQ_Kdvu4Nxo")
2018njfla,1520777454,2018njfla_qm65, qm,65,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/nLZ5CLcCyws")
2018njfla,1520777454,2018njfla_qm65,qm,65,red,15,15,15,False,=HYPERLINK("https://youtu.be/nLZ5CLcCyws")
2018njfla,1520777840,2018njfla_qm66, qm,66,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/QeuLvNKSuBc?t=5357")
2018njfla,1520777840,2018njfla_qm66,qm,66,red,5,15,35,True,=HYPERLINK("https://youtu.be/QeuLvNKSuBc?t=5357")
2018njfla,1520778227,2018njfla_qm67, qm,67,blue,13,15, 19,True,=HYPERLINK("https://youtu.be/rEnBSvYwAMc")
2018njfla,1520778227,2018njfla_qm67,qm,67,red,5,15,35,True,=HYPERLINK("https://youtu.be/rEnBSvYwAMc")
2018njfla,1520778698,2018njfla_qm68, qm,68,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/DSktXL0XvjQ")
2018njfla,1520778698,2018njfla_qm68,qm,68,red,15,15,15,False,=HYPERLINK("https://youtu.be/DSktXL0XvjQ")
2018njfla,1520779071,2018njfla_qm69, qm,69,blue,6,15, 33,True,=HYPERLINK("https://youtu.be/Gaenrq_dAWA")
2018njfla,1520779071,2018njfla_qm69,qm,69,red,15,15,15,False,=HYPERLINK("https://youtu.be/Gaenrq_dAWA")
2018njfla,1520701224,2018njfla_qm7, qm,7,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/aZb_noJt1SE")
2018njfla,1520701224,2018njfla_qm7,qm,7,red,15,15,10,False,=HYPERLINK("https://youtu.be/aZb_noJt1SE")
2018njfla,1520779498,2018njfla_qm70, qm,70,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/eDSxQ_AeDfk")
2018njfla,1520779498,2018njfla_qm70,qm,70,red,15,14,12,False,=HYPERLINK("https://youtu.be/eDSxQ_AeDfk")
2018njfla,1520779881,2018njfla_qm71, qm,71,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/fxCNKqXD3_Q")
2018njfla,1520779881,2018njfla_qm71,qm,71,red,13,15,19,True,=HYPERLINK("https://youtu.be/fxCNKqXD3_Q")
2018njfla,1520780300,2018njfla_qm72, qm,72,blue,5,15, 35,True,=HYPERLINK("https://youtu.be/YTjaQX6Q4UQ")
2018njfla,1520780300,2018njfla_qm72,qm,72,red,11,15,18,True,=HYPERLINK("https://youtu.be/YTjaQX6Q4UQ")
2018njfla,1520780729,2018njfla_qm73, qm,73,blue,8,15, 29,True,=HYPERLINK("https://youtu.be/1rkWAnRuDuQ")
2018njfla,1520780729,2018njfla_qm73,qm,73,red,6,15,33,True,=HYPERLINK("https://youtu.be/1rkWAnRuDuQ")
2018njfla,1520781182,2018njfla_qm74, qm,74,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/i6-WeHXVIgk")
2018njfla,1520781182,2018njfla_qm74,qm,74,red,15,15,15,False,=HYPERLINK("https://youtu.be/i6-WeHXVIgk")
2018njfla,1520781711,2018njfla_qm75, qm,75,blue,4,12, 38,True,=HYPERLINK("https://youtu.be/53x9QOfkOrk")
2018njfla,1520781711,2018njfla_qm75,qm,75,red,15,15,15,False,=HYPERLINK("https://youtu.be/53x9QOfkOrk")
2018njfla,1520782125,2018njfla_qm76, qm,76,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/3DUrK67ejKY")
2018njfla,1520782125,2018njfla_qm76,qm,76,red,14,15,17,True,=HYPERLINK("https://youtu.be/3DUrK67ejKY")
2018njfla,1520782485,2018njfla_qm77, qm,77,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/qLRNeb1LDP0")
2018njfla,1520782485,2018njfla_qm77,qm,77,red,15,15,15,False,=HYPERLINK("https://youtu.be/qLRNeb1LDP0")
2018njfla,1520782854,2018njfla_qm78, qm,78,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/O5tVioqnGog")
2018njfla,1520782854,2018njfla_qm78,qm,78,red,8,15,29,True,=HYPERLINK("https://youtu.be/O5tVioqnGog")
2018njfla,1520783415,2018njfla_qm79, qm,79,blue,15,11, 23,False,=HYPERLINK("https://youtu.be/QeuLvNKSuBc?t=10932")
2018njfla,1520783415,2018njfla_qm79,qm,79,red,15,15,15,False,=HYPERLINK("https://youtu.be/QeuLvNKSuBc?t=10932")
2018njfla,1520701767,2018njfla_qm8, qm,8,blue,15,15, 10,False,=HYPERLINK("https://youtu.be/uuq9pqvqv0M")
2018njfla,1520701767,2018njfla_qm8,qm,8,red,15,15,10,False,=HYPERLINK("https://youtu.be/uuq9pqvqv0M")
2018njfla,1520784125,2018njfla_qm80, qm,80,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/XV3bWH1PKHw")
2018njfla,1520784125,2018njfla_qm80,qm,80,red,5,13,39,True,=HYPERLINK("https://youtu.be/XV3bWH1PKHw")
2018njfla,1520702185,2018njfla_qm9, qm,9,blue,15,15, 15,False,=HYPERLINK("https://youtu.be/hF9Qth-Phdg")
2018njfla,1520702185,2018njfla_qm9,qm,9,red,15,15,10,False,=HYPERLINK("https://youtu.be/hF9Qth-Phdg")
2018njfla,1520794610,2018njfla_sf1m1, sf,1,blue,11,15, 23,True,=HYPERLINK("https://youtu.be/QeuLvNKSuBc?t=22128")
2018njfla,1520794610,2018njfla_sf1m1,sf,1,red,8,8,43,True,=HYPERLINK("https://youtu.be/QeuLvNKSuBc?t=22128")
2018njfla,1520795779,2018njfla_sf1m2, sf,2,blue,11,15, 23,True,=HYPERLINK("https://youtu.be/VoPG4SsUq_A")
2018njfla,1520795779,2018njfla_sf1m2,sf,2,red,7,8,45,True,=HYPERLINK("https://youtu.be/VoPG4SsUq_A")
2018njfla,1520795344,2018njfla_sf2m1, sf,1,blue,4,15, 37,True,=HYPERLINK("https://youtu.be/LpRvA_QCFuE")
2018njfla,1520795344,2018njfla_sf2m1,sf,1,red,5,15,35,True,=HYPERLINK("https://youtu.be/LpRvA_QCFuE")
2018njfla,1520796544,2018njfla_sf2m2, sf,2,blue,4,13, 41,True,=HYPERLINK("https://youtu.be/muLNu-9B-60")
2018njfla,1520796544,2018njfla_sf2m2,sf,2,red,5,15,35,True,=HYPERLINK("https://youtu.be/muLNu-9B-60")
2018njski,1522006453,2018njski_f1m1, f,1,blue,5,5, 55,True,=HYPERLINK("https://youtu.be/fwIiBSwpO0M")
2018njski,1522006453,2018njski_f1m1,f,1,red,5,15,35,True,=HYPERLINK("https://youtu.be/fwIiBSwpO0M")
